intl_class_cd,class_id,serial_no
036,2533884,75494824
009,2534232,75495092
042,2534432,75495243
020,2541877,75501302
041,2541924,75501345
020,2542117,75501513
009,2542596,75501914
025,2542891,75502171
019,2544157,75503279
025,2544420,75503496
041,2544859,75503856
009,2545209,75504141
035,2545210,75504141
036,2545211,75504141
037,2545212,75504141
038,2545213,75504141
039,2545214,75504141
029,2546347,75505043
031,2546348,75505043
032,2546349,75505043
025,2546977,75505591
028,2546978,75505591
032,2549988,75508144
020,2550529,75508589
003,2550913,75508910
005,2550914,75508910
030,2552515,75510258
042,2554165,75511675
034,2556046,75513256
038,2556139,75513337
042,2556140,75513337
016,2556141,75513338
009,2556943,75514037
009,2557189,75514233
012,2557190,75514233
025,2557191,75514233
028,2557192,75514233
041,2557193,75514233
025,2559931,75516465
028,2559932,75516465
009,2560136,75516655
016,2560208,75516720
036,2560209,75516720
029,2560308,75516808
001,2560369,75516865
002,2560370,75516866
003,2560371,75516867
004,2560372,75516868
005,2560373,75516869
008,2560374,75516870
014,2560375,75516871
021,2560377,75516873
035,2561789,75518074
035,2562672,75518822
016,2562766,75518899
037,2564708,75520485
029,2566084,75521623
035,2566085,75521623
031,2566681,75522148
025,2567231,75522630
009,2568092,75523327
033,2570245,75525108
006,2570423,75525260
008,2570424,75525260
019,2570425,75525260
006,2570426,75525261
008,2570427,75525261
019,2570428,75525261
010,2571848,75526400
004,2573670,75527912
030,2576656,75530418
030,2576658,75530420
030,2576923,75530646
008,2577407,75531053
042,2577408,75531053
036,2581545,75534522
036,2581546,75534523
036,2581547,75534524
036,2581638,75534591
036,2581667,75534614
009,2581840,75534766
009,2582198,75535060
016,2584746,75537089
018,2584747,75537089
025,2584748,75537089
028,2584749,75537089
037,2586032,75538187
009,2586147,75538293
017,2586729,75538760
028,2586933,75538927
036,2591340,75542604
036,2591341,75542605
036,2591342,75542606
009,2591343,75542607
041,2591728,75542925
009,2592698,75543711
014,2592699,75543711
016,2592700,75543711
018,2592701,75543711
021,2592702,75543711
024,2592703,75543711
025,2592704,75543711
028,2592705,75543711
030,2592706,75543711
003,2592707,75543712
009,2592708,75543712
014,2592709,75543712
016,2592710,75543712
018,2592711,75543712
021,2592712,75543712
024,2592713,75543712
025,2592714,75543712
028,2592715,75543712
030,2592716,75543712
003,2592952,75543891
009,2592953,75543891
014,2592954,75543891
016,2592955,75543891
018,2592956,75543891
021,2592957,75543891
028,2592958,75543891
030,2592959,75543891
003,2593383,75544231
009,2593384,75544231
014,2593385,75544231
016,2593386,75544231
018,2593387,75544231
021,2593388,75544231
024,2593389,75544231
025,2593390,75544231
028,2593391,75544231
030,2593392,75544231
003,2593413,75544250
009,2593414,75544250
014,2593415,75544250
016,2593416,75544250
018,2593417,75544250
021,2593418,75544250
024,2593419,75544250
025,2593420,75544250
028,2593421,75544250
003,2593422,75544251
009,2593423,75544251
014,2593424,75544251
016,2593425,75544251
018,2593426,75544251
021,2593427,75544251
024,2593428,75544251
025,2593429,75544251
028,2593430,75544251
030,2593431,75544251
003,2593432,75544252
009,2593433,75544252
014,2593434,75544252
016,2593435,75544252
018,2593436,75544252
021,2593437,75544252
024,2593438,75544252
025,2593439,75544252
028,2593440,75544252
003,2593441,75544253
009,2593442,75544253
014,2593443,75544253
016,2593444,75544253
018,2593445,75544253
021,2593446,75544253
024,2593447,75544253
025,2593448,75544253
028,2593449,75544253
030,2593450,75544253
003,2593451,75544254
009,2593452,75544254
014,2593453,75544254
016,2593454,75544254
018,2593455,75544254
021,2593456,75544254
024,2593457,75544254
025,2593458,75544254
028,2593459,75544254
030,2593460,75544254
041,2593461,75544255
028,2593680,75544442
003,2595249,75545690
009,2595250,75545690
014,2595251,75545690
016,2595252,75545690
018,2595253,75545690
021,2595254,75545690
024,2595255,75545690
028,2595256,75545690
036,2595571,75545950
032,2597147,75547249
016,2597473,75547497
031,2597907,75547872
030,2599086,75548868
016,2599675,75549365
038,2600216,75549809
025,2600301,75549870
028,2600302,75549870
012,2601255,75550649
009,2601302,75550686
038,2601303,75550686
009,2601304,75550687
038,2601305,75550687
042,2605295,75553896
025,2605739,75554265
030,2605965,75554442
004,2606762,75555089
032,2610561,75558252
036,2612071,75559492
035,2612323,75559705
035,2612324,75559706
037,2612325,75559706
009,2613242,75560449
032,2613876,75560994
009,2615614,75562410
014,2615795,75562562
025,2615796,75562562
035,2615797,75562562
041,2615798,75562562
032,2618634,75564889
041,2619041,75565222
041,2619923,75565946
042,2620525,75566437
003,2621171,75566991
035,2621293,75567085
036,2621294,75567085
042,2621295,75567085
009,2623633,75569023
009,2624866,75570099
007,2630192,75574478
008,2630193,75574478
009,2630194,75574478
011,2630195,75574478
016,2630196,75574478
037,2630197,75574478
042,2630198,75574478
007,2632472,75576277
008,2632473,75576277
007,2632670,75576446
008,2632671,75576446
003,2634739,75578096
041,2635787,75578944
035,2643861,75585650
028,2645506,75586952
041,2647925,75588897
030,2655977,75595469
003,2656453,75595805
035,2656755,75596068
004,2658152,75597243
036,2659123,75598022
036,2659779,75598543
036,2659780,75598544
036,2659781,75598545
028,2660383,75599042
036,2660514,75599169
036,2660515,75599170
029,2660558,75599206
032,2660602,75599236
033,2661530,75599979
035,2666086,75603639
035,2666198,75603732
035,2666281,75603793
005,2666801,75604235
028,2667020,75604409
041,2671337,75607958
009,2671579,75608153
028,2671673,75608242
030,2674161,75610332
042,2674657,75610709
025,2681282,75616004
009,2681672,75616313
033,2684255,75618485
035,2687571,75621215
035,2691591,75624529
025,2692394,75625188
025,2692808,75625544
009,2694279,75626757
016,2694280,75626757
020,2694281,75626757
021,2694282,75626757
025,2694283,75626757
028,2694284,75626757
035,2694321,75626789
003,2698413,75630229
041,2698559,75630365
041,2698567,75630371
028,2699389,75631027
030,2699942,75631510
028,2702959,75634114
029,2703201,75634336
041,2705146,75635884
041,2705250,75635975
035,2705567,75636263
030,2707733,75637931
032,2707734,75637931
041,2707877,75638059
041,2708466,75638541
035,2711754,75641234
009,2715735,75644489
032,2715912,75644644
032,2715913,75644645
032,2715914,75644646
032,2715915,75644647
030,2715916,75644648
030,2715917,75644649
041,2716136,75644845
018,2716534,75645205
035,2717347,75645896
037,2717348,75645896
029,2717487,75646008
028,2719575,75647693
032,2719794,75647849
030,2725077,75652233
042,2725081,75652237
009,2725634,75652693
009,2725637,75652696
042,2726690,75653559
035,2727827,75654519
016,2727988,75654645
009,2729773,75656148
024,2729774,75656148
031,2732515,75658449
031,2736299,75661597
009,2738296,75663128
042,2740442,75664915
200,2740443,75664915
016,2741490,75665738
029,2742312,75666403
029,2744252,75667978
031,2744253,75667979
029,2744254,75667980
030,2744255,75667980
031,2744256,75667980
033,2744257,75667980
009,2744971,75668572
029,2745994,75669398
018,2746018,75669420
012,2747608,75670761
030,2747949,75671052
030,2748511,75671491
042,2748515,75671494
028,2752995,75675281
030,2753868,75676091
035,2754482,75676582
032,2756492,75678222
009,2756649,75678341
021,2758935,75680226
035,2760124,75681342
030,2760354,75681535
028,2761238,75682257
031,2761239,75682257
009,2761377,75682340
036,2762029,75682910
036,2763974,75684471
041,2763975,75684471
042,2763976,75684471
007,2764304,75684737
009,2765653,75685955
009,2766786,75686895
014,2766787,75686895
018,2766788,75686895
025,2766789,75686895
041,2768580,75688278
016,2768842,75688483
009,2769437,75688943
009,2769706,75689169
014,2771812,75691010
030,2771890,75691073
009,2772154,75691302
009,2772849,75691851
016,2772903,75691894
031,2772958,75691930
014,2774724,75693302
035,2778271,75696390
030,2782329,75699808
014,2782471,75699932
025,2782808,75700259
009,2783313,75700760
027,2789693,75706108
019,2790352,75706684
009,2790860,75707106
009,2791711,75707813
036,2791947,75708018
035,2793199,75708992
009,2793974,75709646
009,2793976,75709648
032,2794103,75709751
036,2795604,75711071
006,2796560,75711821
008,2796561,75711821
009,2796562,75711821
011,2796563,75711821
012,2796564,75711821
019,2796565,75711821
020,2796566,75711821
021,2796567,75711821
033,2806038,75719626
041,2806190,75719750
042,2806772,75720274
009,2807569,75720947
036,2809823,75722787
036,2809824,75722788
009,2809888,75722841
025,2816500,75728550
003,2818309,75729961
009,2819025,75730675
006,2820298,75731673
035,2822645,75733592
042,2822646,75733592
042,2823826,75734568
036,2823827,75734569
008,2827091,75737441
039,2827889,75738089
033,2828973,75739047
042,2836100,75744828
028,2840040,75748161
025,2842279,75749963
003,2842287,75749971
009,2848018,75754748
042,2848556,75755207
042,2848557,75755209
003,2848804,75755485
016,2848805,75755485
026,2848806,75755485
028,2848807,75755485
003,2848810,75755488
016,2848811,75755488
026,2848812,75755488
028,2848813,75755488
009,2850409,75756812
009,2850511,75756895
014,2850512,75756895
016,2850513,75756895
018,2850514,75756895
020,2850515,75756895
021,2850516,75756895
024,2850517,75756895
025,2850518,75756895
032,2850833,75757140
025,2851686,75757833
041,2851946,75758030
042,2851947,75758030
041,2852978,75758842
029,2855065,75760694
009,2855146,75760774
003,2856221,75761619
035,2856429,75761789
005,2856430,75761790
035,2856431,75761790
005,2856432,75761791
035,2856433,75761791
035,2856437,75761795
003,2864148,75768074
041,2865355,75769024
025,2866564,75769955
025,2867694,75770984
009,2869145,75772159
037,2869146,75772159
042,2869147,75772159
038,2873460,75775656
025,2874835,75776681
018,2876453,75777934
025,2876454,75777934
036,2876508,75777978
042,2876721,75778148
029,2877062,75778381
036,2878442,75779443
041,2878533,75779526
028,2879585,75780453
030,2879606,75780474
004,2881602,75782129
009,2882931,75783219
029,2886110,75785883
030,2886111,75785883
029,2886467,75786175
030,2886468,75786176
005,2887366,75786902
005,2887628,75787102
029,2888947,75788136
009,2889761,75788768
035,2894320,75792426
030,2895409,75793270
035,2896232,75793899
009,2899259,75796404
003,2899478,75796586
029,2899479,75796586
031,2899480,75796586
032,2899481,75796586
033,2899482,75796586
009,2900233,75797144
018,2903243,75799517
025,2903244,75799517
035,2903245,75799517
042,2903246,75799517
035,2906932,75802645
037,2906933,75802645
027,2907989,75803543
008,2909185,75804476
041,2911652,75806600
025,2911653,75806601
044,2911654,75806602
009,2911655,75806603
035,2911656,75806604
044,2912329,75807075
025,2912330,75807076
035,2912331,75807077
041,2912332,75807078
009,2912333,75807079
009,2912364,75807107
025,2912365,75807108
035,2912366,75807109
041,2912367,75807110
044,2912368,75807111
042,2912404,75807145
041,2912405,75807146
035,2912406,75807147
025,2912407,75807148
009,2912408,75807149
009,2912448,75807182
035,2912449,75807183
042,2912450,75807184
042,2912451,75807185
025,2912452,75807186
037,2914202,75808619
028,2915416,75809583
016,2915530,75809678
025,2916528,75810632
035,2917683,75811540
042,2917719,75811573
035,2920044,75813412
035,2923272,75816192
035,2923966,75816729
042,2923967,75816729
025,2927003,75819162
025,2927004,75819163
041,2927405,75819466
010,2927505,75819548
042,2928235,75820167
030,2928675,75820616
042,2935132,75825779
042,2935855,75826380
041,2936765,75827085
032,2939164,75828960
035,2940524,75830087
035,2942018,75831398
028,2942312,75831613
042,2942630,75831866
025,2942636,75831872
041,2946624,75834941
028,2946888,75835183
035,2946898,75835191
041,2946899,75835191
031,2948108,75836282
035,2948109,75836282
005,2953160,75840330
035,2953631,75840762
021,2954565,75841422
031,2956941,75843248
006,2957134,75843401
008,2957135,75843401
011,2957136,75843401
022,2957137,75843401
023,2957138,75843401
024,2957139,75843401
026,2957140,75843401
027,2957141,75843401
028,2957142,75843401
032,2957143,75843401
033,2957144,75843401
035,2957145,75843401
036,2957146,75843401
039,2957147,75843401
041,2957148,75843401
031,2959589,75845341
030,2960255,75845898
032,2964583,75849289
033,2964584,75849290
042,2964585,75849291
042,2964586,75849292
021,2964587,75849293
030,2964588,75849294
025,2964589,75849295
016,2964590,75849296
029,2968392,75852385
007,2969796,75853453
007,2969797,75853454
005,2970897,75854308
028,2971978,75855219
029,2972294,75855574
030,2972295,75855574
039,2972296,75855574
016,2973446,75856468
030,2974042,75856923
035,2974338,75857151
037,2974339,75857152
037,2974397,75857190
042,2974398,75857190
035,2974399,75857191
036,2975083,75857732
009,2976055,75858583
035,2976056,75858583
028,2981864,75863303
025,2982036,75863441
016,2982037,75863442
038,2982821,75864049
020,2984299,75865282
030,2988076,75868312
035,2989225,75869192
030,2994581,75873472
036,2998973,75877128
032,2999951,75877919
032,2999952,75877920
041,3004913,75881862
030,3004914,75881863
028,3004915,75881864
025,3004916,75881865
021,3004917,75881866
020,3004918,75881867
016,3004919,75881868
009,3004920,75881869
029,3004979,75881921
007,3006035,75882782
003,3008877,75884964
009,3012936,75888248
009,3013423,75888629
035,3014000,75889039
009,3014783,75889680
016,3016116,75890807
042,3017980,75892222
035,3019330,75893277
035,3019340,75893288
035,3020042,75893895
035,3020045,75893899
042,3021925,75895424
041,3024502,75897324
042,3024503,75897324
029,3027952,75899979
035,3028278,75900305
035,3029022,75900959
009,3029693,75901473
033,3032711,75903818
009,3034229,75905013
039,3034607,75905396
042,3035171,75905888
041,3036620,75907023
032,3039638,75909421
030,3040643,75910270
