case_row_id,case_number,case_number_raw,district_id,court_name,pacer_id,case_name,assigned_to,referred_to,case_cause,jurisdictional_basis,date_filed,date_closed,date_last_filed,jury_demand,demand,lead_case,related_case,settlement,case_type_1,case_type_2,case_type_3,case_type_note
12989.0,1:05-cv-06325,1:05-cv-06325-RO,nysd,Southern District of New York,270698.0,"Elbex Video, Ltd. v. Pelco",Judge Richard Owen,,35:271 Patent Infringement,Federal Question,2005-07-12,2006-06-05,2006-06-05,,,,,,1.0,,,
12801.0,1:05-cv-02234,1:05-cv-02234-HB,nysd,Southern District of New York,263591.0,"Novartis Pharmaceuticals Corp. v. Watson Pharmaceuticals, Inc.",Judge Harold Baer,,35:145 Patent Infringement,Federal Question,2005-02-18,2008-02-29,2008-09-25,,,1:05-md-01661-HB-JCF,1:05-md-01661-HB-JCF,,1.0,,,
11630.0,1:04-cv-00625,1:04-cv-00625-JMB-MHD,nysd,Southern District of New York,243316.0,Papyrus Technology Corporation v. New York Stock Exchange LLC,Judge Judith M. Barzilay,Magistrate Judge Michael H. Dolinger,35:271 Patent Infringement,Federal Question,2004-01-27,2009-09-28,2011-05-11,Both,,,"US Court of Appeals for the Federal Circuit, 10-01166",,1.0,,,
10805.0,1:03-cv-00920,1:03-cv-00920-HB,nysd,Southern District of New York,48731.0,"Lottotron, Inc. v. Scientific Games",Judge Harold Baer,,35:145 Patent Infringement,Federal Question,2003-02-07,2004-03-01,2004-03-01,Plaintiff,$0.00,,,,1.0,,,
11923.0,1:04-cv-02093,1:04-cv-02093-RJH,nysd,Southern District of New York,245991.0,Colida v. Sony Corporation Of America et al,Judge Richard J. Holwell,,28:1331 Fed. Question: Other,Federal Question,2004-03-16,2005-02-02,2005-08-11,Plaintiff,$1000000.00,,"FOR THE FEDERAL CIRCUIT, 05-01348",,1.0,,,
11190.0,1:03-cv-07369,1:03-cv-07369-RWS,nysd,Southern District of New York,54276.0,"Weddingchannel.com v. The Knot, Inc.",Judge Robert W. Sweet,,35:271 Patent Infringement,Federal Question,2003-09-19,2006-09-26,2007-06-05,Both,$0.00,,,,1.0,,,
12928.0,1:05-cv-04393,1:05-cv-04393-LTS,nysd,Southern District of New York,267320.0,"Eatoni Ergonomics, Inc. v. Research In Motion Limited et al",Judge Laura Taylor Swain,,35:145 Patent Infringement,Federal Question,2005-05-04,2005-08-24,2005-08-25,Plaintiff,,,,,1.0,,,
11149.0,1:03-cv-05713,1:03-cv-05713-NRB,nysd,Southern District of New York,52507.0,"Arrow Int'l, Inc., et al v. Bard Access Systems",Judge Naomi Reice Buchwald,,35:145 Patent Infringement,Federal Question,2003-07-31,2003-11-24,2003-11-24,Both,$0.00,,,,1.0,,,Likely
12055.0,1:04-cv-03665,1:04-cv-03665-RWS,nysd,Southern District of New York,248612.0,"Eon-Net, L.P. v. Homecenter.com",Judge Robert W. Sweet,,35:271 Patent Infringement,Federal Question,2004-05-13,2006-01-23,2006-01-23,Plaintiff,,,,,1.0,,,
11165.0,1:03-cv-06204,1:03-cv-06204-RO,nysd,Southern District of New York,53431.0,"A&A Jewellers Ltd., et al v. Commemorative Brands",Judge Richard Owen,,15:1051 Trademark Infringement,Federal Question,2003-08-19,2003-09-22,2003-09-22,,$0.00,,,,2.0,,,Likely
11198.0,1:03-cv-07831,1:03-cv-07831-BSJ-GWG,nysd,Southern District of New York,54464.0,"Avecmedia, Inc. v. Gottschalk, et al",Judge Barbara S. Jones,Magistrate Judge Gabriel W. Gorenstein,35:271 Patent Infringement,Federal Question,2003-10-03,2006-09-29,2006-10-05,Defendant,$0.00,,,,1.0,,,
12773.0,1:05-cv-01954,1:05-cv-01954-LMM,nysd,Southern District of New York,263727.0,"Eon-Net, L.P. v. Redenvelope, Inc.",Judge Lawrence M. McKenna,,35:271 Patent Infringement,Federal Question,2005-02-09,2005-09-29,2005-09-29,Plaintiff,,,,,1.0,,,
12943.0,1:05-cv-04971,1:05-cv-04971-RMB-JCF,nysd,Southern District of New York,268339.0,Ovadia Corporation v. Instyle Jewellery,Judge Richard M. Berman,Magistrate Judge James C. Francis,35:271 Patent Infringement,Federal Question,2005-05-25,2006-04-26,2006-05-17,Plaintiff,$500000.00,,"1:04-cv-09135-RMB-JCF; 1:04-cv-09135-RMB-JCF, /cgi-bin/DktRpt.pl?258179",,1.0,,,
12068.0,1:04-cv-03884,1:04-cv-03884-HB,nysd,Southern District of New York,248979.0,"Forest Laboratories, Inc. et al v. Alphapharma Pty, Ltd.",Judge Harold Baer,,35:145 Patent Infringement,Federal Question,2004-05-21,2004-08-27,2004-09-16,Defendant,,,,,,,,Case type not available
12976.0,1:05-cv-05936,1:05-cv-05936-KMW,nysd,Southern District of New York,269962.0,Ronan Tools Inc. v. TV Products (USA) Inc.,Judge Kimba M. Wood,,35:271 Patent Infringement,Federal Question,2005-06-27,2006-03-22,2006-03-21,,,,,,1.0,,,
11214.0,1:03-cv-08564,1:03-cv-08564-DAB,nysd,Southern District of New York,54930.0,"Millennium, L.P. v. Laserfiche Document",Judge Deborah A. Batts,,35:271 Patent Infringement,Federal Question,2003-10-30,2004-04-23,2004-05-20,Plaintiff,$0.00,,,,1.0,,,
13005.0,1:05-cv-07042,1:05-cv-07042-DLC,nysd,Southern District of New York,271888.0,"Ameribag, Inc. et al v. Direct Source Inc. et al",Judge Denise L. Cote,Magistrate Judge James C. Francis,35:271 Patent Infringement,Federal Question,2005-08-08,2006-02-16,2006-04-19,Plaintiff,,,,,1.0,,,
11985.0,1:04-cv-02692,1:04-cv-02692-RWS,nysd,Southern District of New York,246884.0,Ovadia et al v. Ming Fung Jewelry Corporation,Judge Robert W. Sweet,,35:271 Patent Infringement,Federal Question,2004-04-08,2005-11-02,2006-10-25,Plaintiff,$500000.00,,,,1.0,,,
13047.0,1:05-cv-10263,1:05-cv-10263-PKC,nysd,Southern District of New York,277441.0,"Remote Extenders, Inc. v. Radioshack Corporation",Judge P. Kevin Castel,,35:271 Patent Infringement,Federal Question,2005-12-06,2006-03-24,2006-03-24,,,,,,1.0,,,
11181.0,1:03-cv-06632,1:03-cv-06632-PKC,nysd,Southern District of New York,53231.0,Shire Laboratories v. Barr Laboratories,Judge P. Kevin Castel,Magistrate Judge Douglas F. Eaton,28:1391 Personal Injury,Federal Question,2003-09-02,2006-08-22,2006-08-22,Plaintiff,$0.00,,"1:03-cv-01219-PKC; 1:03-cv-01219-PKC, /cgi-bin/DktRpt.pl?48788",,1.0,,,
12216.0,1:04-cv-08305,1:04-cv-08305-NRB,nysd,Southern District of New York,256693.0,"IGDesigns, Ltd. et al v. Pan World Traders, Inc.",Judge Naomi Reice Buchwald,,35:271 Patent Infringement,Federal Question,2004-10-20,2005-02-24,2005-02-24,Plaintiff,,,,,1.0,,,
11855.0,1:04-cv-01545,1:04-cv-01545-LAP,nysd,Southern District of New York,244579.0,Ovadia et al v. Gabry Packing S.N.C.,Judge Loretta A. Preska,,35:271 Patent Infringement,Federal Question,2004-02-23,2004-10-14,2004-10-22,Plaintiff,$500000.00,,,,1.0,,,
13918.0,1:06-cv-14224,1:06-cv-14224-PAC,nysd,Southern District of New York,295488.0,"Broadcast Data Retrieval Corp. et al v. XM Satellite Radio, Inc.",Judge Paul A. Crotty,,35:271 Patent Infringement,Federal Question,2006-12-07,2007-01-30,2007-01-30,Plaintiff,,,"1:06-cv-05135-PAC; 1:06-cv-05135-PAC, /cgi-bin/DktRpt.pl?286790",,1.0,,,
13736.0,1:06-cv-03471,1:06-cv-03471-LMM,nysd,Southern District of New York,283996.0,"Protect-A-Bub USA, L.L.C. v. JPS Juvenile Produtcs Inc.",Judge Lawrence M. McKenna,,28:1338 Patent Infringement,Federal Question,2006-05-08,2007-01-04,2010-04-27,Plaintiff,,,,,1.0,,,
13739.0,1:06-cv-03522,1:06-cv-03522-RJH,nysd,Southern District of New York,284091.0,"Wing Shing Products (BVI) Ltd. v. Sunbeam Products, Inc. et al",Judge Richard J. Holwell,Magistrate Judge Henry B. Pitman (Settlement),35:145 Patent Infringement,Federal Question,2006-05-09,2009-09-30,2011-08-17,Defendant,,,"US Court of Appeals for the Federal Circuit, 10-01039",,1.0,,,
12084.0,1:04-cv-04484,1:04-cv-04484-VM,nysd,Southern District of New York,250140.0,Minerals Technologies Inc. et al v. Omya AG et al,Judge Victor Marrero,,35:271 Patent Infringement,Federal Question,2004-06-15,2006-06-09,2006-06-09,,,,,,1.0,,,
11570.0,1:04-cv-00402,1:04-cv-00402-WHP,nysd,Southern District of New York,242760.0,"Metrokane, Inc. v. Costco Wholesale Corp.","Judge William H. Pauley, III",Magistrate Judge Theodore H. Katz,35:271 Patent Infringement,Federal Question,2004-01-16,2004-08-27,2004-10-28,Defendant,,,1:04-cv-01368-WHP,,1.0,,,Likely
14432.0,1:07-cv-02033,1:07-cv-02033-PKC,nysd,Southern District of New York,302097.0,"Shape CD, Ltd. v. Quiksilver, Inc. et al",Judge P. Kevin Castel,Magistrate Judge Henry B. Pitman (Settlement),28:1331 Fed. Question: Other,Federal Question,2007-03-09,2008-09-05,2008-09-05,Defendant,,,,,1.0,,,
11906.0,1:04-cv-01954,1:04-cv-01954-KNF,nysd,Southern District of New York,245584.0,"CS Industries, Inc. et al v. Elite Brands, Inc. et al",Magistrate Judge Kevin Nathaniel Fox (Settlement),,35:145 Patent Infringement,Federal Question,2004-03-12,2004-10-05,2005-03-03,Plaintiff,$500000.00,,,,1.0,,,
13527.0,1:06-cv-01048,1:06-cv-01048-MBM,nysd,Southern District of New York,280813.0,Egnatski v. Mortilla et al,Judge Michael B. Mukasey,,28:1331 Fed. Question,Federal Question,2006-02-10,2006-02-10,2006-02-10,,,,,,,,,Case type not available
14090.0,1:07-cv-00353,1:07-cv-00353-FM,nysd,Southern District of New York,300046.0,Firestone v. McKeown,Magistrate Judge Frank Maas,,28:1441 Notice of Removal,Federal Question,2007-01-16,2007-04-05,2007-04-05,,$1000000.00,,"State Court-Supreme, 06-602533",,10.0,,,
12999.0,1:05-cv-06781,1:05-cv-06781-GBD,nysd,Southern District of New York,271506.0,Walker v. The John Renau Collection Inc.,Judge George B. Daniels,,35:271 Patent Infringement,Federal Question,2005-07-28,2005-11-23,2005-12-27,Plaintiff,,,,,1.0,,,
12973.0,1:05-cv-05881,1:05-cv-05881-RPP,nysd,Southern District of New York,269854.0,"Millennium, L.P. v. Cedartech, Inc.",Judge Robert P. Patterson,,35:271 Patent Infringement,Federal Question,2005-06-24,2006-01-05,2006-01-18,Plaintiff,,,,,1.0,,,
13511.0,1:06-cv-00968,1:06-cv-00968-LMM,nysd,Southern District of New York,279964.0,"Built NY, Inc. v. Franmara, Inc. et al",Judge Lawrence M. McKenna,,35:271 Patent Infringement,Federal Question,2006-02-07,2006-04-25,2006-04-25,Plaintiff,,,,,1.0,,,
11989.0,1:04-cv-02694,1:04-cv-02694-GBD-DCF,nysd,Southern District of New York,246862.0,Ovadia et al v. Four Seasons Jewelry Corporation,Judge George B. Daniels,Magistrate Judge Debra C. Freeman,35:271 Patent Infringement,Federal Question,2004-04-08,2004-12-23,2004-12-23,Plaintiff,$500000.00,,,,1.0,,,
13148.0,1:06-cv-00013,1:06-cv-00013-JSR,nysd,Southern District of New York,278434.0,"Serconet, Ltd v. Merlot Communications, Inc. et al",Judge Jed S. Rakoff,,15:1126 Patent Infringement,Federal Question,2006-01-03,2006-06-15,2006-07-13,Both,,,"1:06-cv-02335-JSR; 1:06-cv-02335-JSR, /cgi-bin/DktRpt.pl?282178; 1:06-cv-05026-JSR",,1.0,,,
13015.0,1:05-cv-07780,1:05-cv-07780-VM,nysd,Southern District of New York,273199.0,"CitiGroup, Inc. et al v. Datatreasury Corporation",Judge Victor Marrero,,28:2201 Declaratory Judgement (Insurance),Federal Question,2005-09-02,2005-09-28,2005-09-28,,,,,,2.0,,,
11108.0,1:03-cv-04419,1:03-cv-04419-PAC-DCF,nysd,Southern District of New York,51763.0,"Alloc, Inc., et al v. Norman D. Lifton Co., et al",Judge Paul A. Crotty,Magistrate Judge Debra C. Freeman,35:271 Patent Infringement,Federal Question,2003-06-18,2010-03-22,2012-07-31,Both,$0.00,,,,1.0,,,
13805.0,1:06-cv-05571,1:06-cv-05571-RPP,nysd,Southern District of New York,287433.0,"Unigene Laboratories, Inc. et al v. Apotex,Inc.et al",Judge Robert P. Patterson,,35:271 Patent Infringement,Federal Question,2006-07-24,2010-07-15,2013-01-28,,,,"U.S. Court of Appeals for the Federal Circuit, 10-01006",,1.0,,,
11889.0,1:04-cv-01796,1:04-cv-01796-DLC,nysd,Southern District of New York,245291.0,Rutherford Controls Int'l Corp. et al v. Trine Access Technology et al,Judge Denise L. Cote,Magistrate Judge Gabriel W. Gorenstein,35:183 Patent Infringement,Federal Question,2004-03-05,2004-10-07,2004-10-07,Defendant,,,,,2.0,,,Likely
12173.0,1:04-cv-07086,1:04-cv-07086-VM,nysd,Southern District of New York,254574.0,"Barr Laboratories, Inc. v. KOS Pharamceuticals, Inc.",Judge Victor Marrero,,28:2201 Constitutionality of State Statute(s),Federal Question,2004-09-03,2004-09-30,2014-12-15,Plaintiff,,1:02-cv-01683-VM-KNF,"1:02-cv-01683-VM-KNF; 1:02-cv-01683-VM-KNF, /cgi-bin/DktRpt.pl?34642",,4.0,,,
11015.0,1:03-cv-02604,1:03-cv-02604-SAS-JCF,nysd,Southern District of New York,50215.0,"Medinol Ltd. v. Guidant Corp., et al",Judge Shira A. Scheindlin,Magistrate Judge James C. Francis,28:1338 Patent Infringement,Federal Question,2003-04-14,2007-10-24,2011-09-02,Defendant,$0.00,,,,1.0,,,
14293.0,1:07-cv-00839,1:07-cv-00839-DC,nysd,Southern District of New York,300669.0,"The Swatch Group Management Services AG et al v. Invicta Watch Company of America, Inc. et al",Judge Denny Chin,,35:271 Patent Infringement,Federal Question,2007-02-02,2008-07-14,2008-07-14,Plaintiff,,,,,1.0,,,
11961.0,1:04-cv-02496,1:04-cv-02496-CM,nysd,Southern District of New York,310986.0,"Leighton Technologies LLC v. Oberthur Card Systems, S.A.",Judge Colleen McMahon,,28:1338 Patent Infringement,Federal Question,2004-03-30,2008-06-20,2010-02-05,Plaintiff,,,,,1.0,,,
11159.0,1:03-cv-06057,1:03-cv-06057-BSJ,nysd,Southern District of New York,53071.0,"Astrazeneca AB, et al v. Laboratorios Dr., et al",Judge Barbara S. Jones,,15:1125la Trademark Infringement (Lanham Act),Federal Question,2003-08-08,2012-12-10,2012-12-10,,$0.00,,"1:00-cv-06749-BSJ; 1:00-cv-06749-BSJ, /cgi-bin/DktRpt.pl?8980",,1.0,,,Likely
13623.0,1:06-cv-02042,1:06-cv-02042-SAS,nysd,Southern District of New York,281758.0,"Built NY, Inc. v. Meyer Corporation et al",Judge Shira A. Scheindlin,,35:271 Patent Infringement,Federal Question,2006-03-15,2006-05-17,2006-05-17,Plaintiff,,,,,1.0,,,
11888.0,1:04-cv-01794,1:04-cv-01794-KMW,nysd,Southern District of New York,245274.0,Ovadia v. Premier Box and Display anufacturing Corp.,Judge Kimba M. Wood,,35:271 Patent Infringement,Federal Question,2004-03-05,2007-05-31,2007-05-31,Both,$500000.00,,,,1.0,,,
13019.0,1:05-cv-08023,1:05-cv-08023-WHP,nysd,Southern District of New York,273726.0,"McNamara v. Quality Sourcing Services, Inc. et al","Judge William H. Pauley, III",,28:1338 Patent Infringement,Federal Question,2005-09-15,2006-04-07,2006-04-07,Plaintiff,,,,,1.0,,,
13044.0,1:05-cv-10086,1:05-cv-10086-RMB,nysd,Southern District of New York,277023.0,"Hergo Ergonomic Support Systems, Inc. v. Ortronics, Inc.",Judge Richard M. Berman,,28:1338 Patent Infringement,Federal Question,2005-11-30,2006-06-05,2006-06-05,Defendant,,,,,2.0,,,
11974.0,1:04-cv-02617,1:04-cv-02617-BSJ,nysd,Southern District of New York,246755.0,"Astranzenca AB et al v. EON Labs Manufacturing, Inc.",Judge Barbara S. Jones,,35:271 Patent Infringement,U.S. Government Plaintiff,2004-04-06,2006-02-08,2006-02-08,,,,,,1.0,,,Likely
11143.0,1:03-cv-05566,1:03-cv-05566-NRB,nysd,Southern District of New York,53127.0,"Farnam Companies v. Pet King, Inc.",Judge Naomi Reice Buchwald,,15:1125 Trademark Infringement (Lanham Act),Federal Question,2003-07-28,2003-12-15,2003-12-15,Plaintiff,$0.00,,,,1.0,,,Likely
11639.0,1:04-cv-00656,1:04-cv-00656-GEL,nysd,Southern District of New York,243160.0,"Eisai Co., Ltd. et al v. Mylan Laboratories, Inc. et al",Judge Gerard E. Lynch,,35:271 Patent Infringement,Federal Question,2004-01-28,2007-05-17,2007-08-06,,,,"1:03-cv-09053-GEL-KNF; 1:03-cv-09053-GEL-KNF, /cgi-bin/DktRpt.pl?55616",,1.0,,,
13548.0,1:06-cv-01222,1:06-cv-01222-LAP,nysd,Southern District of New York,280446.0,Sandoz Inc. v. Pfizer Inc.,Judge Loretta A. Preska,,28:1338 Patent Infringement,Federal Question,2006-02-16,2006-07-05,2006-07-05,,,,"1:06-cv-01134-LAP; 1:06-cv-01134-LAP, /cgi-bin/DktRpt.pl?280301",,2.0,,,
14482.0,1:07-cv-02665,1:07-cv-02665-CM,nysd,Southern District of New York,303432.0,Cartier International N.V. et al v. Beare International LLC et al,Judge Colleen McMahon,,35:271 Patent Infringement,Federal Question,2007-04-02,2007-06-29,2007-07-10,Plaintiff,,,,,1.0,,,
13812.0,1:06-cv-05819,1:06-cv-05819-LBS,nysd,Southern District of New York,287914.0,Novo Nordisk A/S v. Pfizer Inc.,Judge Leonard B. Sand,,35:271 Patent Infringement,Federal Question,2006-08-01,2007-12-28,2012-11-26,,,,,,1.0,,,
13535.0,1:06-cv-01134,1:06-cv-01134-LAP,nysd,Southern District of New York,280301.0,"Teva Pharmaceuticals USA, Inc. et al v. Pfizer Inc.",Judge Loretta A. Preska,,28:2201 Declaratory Judgement,Federal Question,2006-02-14,2006-11-28,2006-11-28,,,,"1:03-cv-07423-LAP; 1:03-cv-07423-LAP, /cgi-bin/DktRpt.pl?54326; 1:04-cv-04979-LAP; 1:04-cv-04979-LAP, /cgi-bin/DktRpt.pl?250735; 1:06-cv-01222-LAP; 1:06-cv-01222-LAP, /cgi-bin/DktRpt.pl?280446",,2.0,,,
14075.0,1:07-cv-00316,1:07-cv-00316-WHP,nysd,Southern District of New York,299893.0,Teva Pharmaceutical Industries Ltd. et al v. CIPLA Ltd. et al,"Judge William H. Pauley, III",,15:1126 Patent Infringement,Federal Question,2007-01-12,2007-04-23,2007-04-23,,,,,,1.0,,,
13029.0,1:05-cv-08909,1:05-cv-08909-DLC,nysd,Southern District of New York,275134.0,Schonbek Worldwide Lighting Inc. v. Alice's Antiques et al,Judge Denise L. Cote,,35:271 Patent Infringement,Federal Question,2005-10-19,2006-02-09,2006-02-09,Plaintiff,,,,,1.0,,,
11219.0,1:03-cv-08719,1:03-cv-08719-BSJ,nysd,Southern District of New York,55072.0,"Astrazenca AB, et al v. Lek Pharmaceutical, et al",Judge Barbara S. Jones,,35:145 Civil Action to Obtain Patent,Federal Question,2003-11-04,2012-12-10,2012-12-10,,$0.00,,,,1.0,,,
11673.0,1:04-cv-00759,1:04-cv-00759-JSR,nysd,Southern District of New York,243343.0,"Joao v. Webcamnow.com, Inc.",Judge Jed S. Rakoff,,35:271 Patent Infringement,Federal Question,2004-02-02,2004-02-23,2004-02-23,Plaintiff,,,,,1.0,,,Likely
13033.0,1:05-cv-09267,1:05-cv-09267-LAP,nysd,Southern District of New York,275707.0,Olivadoti v. The Bramton Corporation,Judge Loretta A. Preska,,35:145 Patent Infringement,Federal Question,2005-11-01,2007-08-24,2007-11-29,Plaintiff,,,,,1.0,,,Likely
12225.0,1:04-cv-08924,1:04-cv-08924-MGC,nysd,Southern District of New York,258072.0,"Combined Tactical Systems, Inc. v. Defense Technology Corporation of America et al",Judge Miriam Goldman Cedarbaum,,35:271 Patent Infringement,Federal Question,2004-11-10,2010-01-27,2010-03-02,Defendant,,,"USCA Federal Circuit, 10-01216",,1.0,,,
13854.0,1:06-cv-10190,1:06-cv-10190-GEL,nysd,Southern District of New York,291900.0,Patent Category Corporation v. Hurricane Toys Limited,Judge Gerard E. Lynch,,35:271 Patent Infringement,Federal Question,2006-10-20,2007-02-22,2007-02-27,Plaintiff,,,,,1.0,,,
11963.0,1:04-cv-02502,1:04-cv-02502-RO,nysd,Southern District of New York,246497.0,"Powerdsine, Inc. v. Network-1 Security Solutions, Inc.",Judge Richard Owen,,35:183 Patent Infringement,Federal Question,2004-03-31,2005-11-28,2005-12-06,Plaintiff,,,,,2.0,,,Likely
13919.0,1:06-cv-14231,1:06-cv-14231-LTS,nysd,Southern District of New York,295494.0,"Built NY, Inc. v. Spencer Gifts, L.L.C. et al",Judge Laura Taylor Swain,,15:1114 Trademark Infringement,Federal Question,2006-12-07,2007-06-12,2007-06-14,Plaintiff,,,,,1.0,,,
13771.0,1:06-cv-04476,1:06-cv-04476-VM,nysd,Southern District of New York,285735.0,"Datamars SA et al v. Avid Identification Systems, Inc.",Judge Victor Marrero,,28:2201 Declaratory Judgement,Federal Question,2006-06-13,2008-03-04,2008-03-04,,,,,,3.0,,,
11119.0,1:03-cv-04864,1:03-cv-04864-SHS,nysd,Southern District of New York,51942.0,"Villeroy & Boch A.G. v. Fabulous Pewterware, et al",Judge Sidney H. Stein,,35:145 Patent Infringement,Federal Question,2003-06-27,2003-09-25,2004-05-20,Plaintiff,$0.00,,,,1.0,,,Likely
11604.0,1:04-cv-00541,1:04-cv-00541-DLC,nysd,Southern District of New York,242947.0,"Metrokane, Inc. v. Triangle Inc. et al",Judge Denise L. Cote,,28:1331 Fed. Question,Federal Question,2004-01-23,2004-02-24,2004-02-24,,,,"District of New Jersey, 2:03-cv-5259",,1.0,,,Likely
12961.0,1:05-cv-05587,1:05-cv-05587-RO,nysd,Southern District of New York,269378.0,Macrovision Corporation v. Sima Products Corporation et al,Judge Richard Owen,,28:1338 Patent Infringement,Federal Question,2005-06-14,2007-02-21,2007-03-22,Both,,,"1:04-cv-00080-RO; 1:04-cv-00080-RO, /cgi-bin/DktRpt.pl?242122",,1.0,,,
11741.0,1:04-cv-01071,1:04-cv-01071-WHP-RLE,nysd,Southern District of New York,243898.0,"Punch Products USA, Inc. v. Pfizer, Inc. et al","Judge William H. Pauley, III",Magistrate Judge Ronald L. Ellis (Settlement),35:145 Patent Infringement,Federal Question,2004-02-10,2005-03-31,2005-03-31,Plaintiff,,,,,1.0,,,Likely
10646.0,1:03-cv-00401,1:03-cv-00401-JES,nysd,Southern District of New York,47955.0,"von Nageneck, et al v. Cohen, Pontani, et al",Judge John E. Sprizzo,,35:145 Patent Infringement,Federal Question,2003-01-17,2006-02-22,2006-02-22,Plaintiff,$0.00,,,,1.0,,,Likely
12228.0,1:04-cv-09135,1:04-cv-09135-RMB-JCF,nysd,Southern District of New York,258179.0,Ovadia Corporation v. Instyle Jewellery,Judge Richard M. Berman,Magistrate Judge James C. Francis,35:271 Patent Infringement,Federal Question,2004-11-19,2006-04-26,2006-05-17,Plaintiff,$1000000.00,,"1:05-cv-04971-RMB-JCF; 1:05-cv-04971-RMB-JCF, /cgi-bin/DktRpt.pl?268339",,1.0,,,
11057.0,1:03-cv-03172,1:03-cv-03172-BSJ-THK,nysd,Southern District of New York,50467.0,"Plasmanet, Inc. v. Vivendi Universal",Judge Barbara S. Jones,Magistrate Judge Theodore H. Katz,28:1331 Fed. Question: Other,Federal Question,2003-05-05,2003-09-03,2003-09-09,Both,$0.00,,"1:02-cv-09290-BSJ-THK; 1:02-cv-09290-BSJ-THK, /cgi-bin/DktRpt.pl?41596",,1.0,,,Likely
